dfm.y = 0.077489,Intensity = 0.131714, heat flux = 0.392753
dfm.y = 0.187076,Intensity = 0.196954, heat flux = 0.429598
dfm.y = 0.187076,Intensity = 0.184196, heat flux = 0.464057
dfm.y = 0.077490,Intensity = 0.110493, heat flux = 0.472619
dfm.y = 0.034596,Intensity = 0.187553, heat flux = 0.479107
dfm.y = 0.083523,Intensity = 0.278162, heat flux = 0.502340
dfm.y = 0.083523,Intensity = 0.260551, heat flux = 0.524102
dfm.y = 0.034596,Intensity = 0.157766, heat flux = 0.529560
dfm.y = 0.010299,Intensity = 0.628222, heat flux = 0.536030
dfm.y = 0.004266,Intensity = 0.400142, heat flux = 0.537737
dfm.y = 0.004266,Intensity = 0.468685, heat flux = 0.539737
dfm.y = 0.010299,Intensity = 0.665092, heat flux = 0.546587
0.550000	 0.096400
dfm.y = 0.004266,Intensity = 0.533735, heat flux = 0.002277
dfm.y = 0.010299,Intensity = 0.686784, heat flux = 0.009350
dfm.y = 0.010299,Intensity = 0.569092, heat flux = 0.015211
dfm.y = 0.004266,Intensity = 0.327986, heat flux = 0.016610
dfm.y = 0.034596,Intensity = 0.216724, heat flux = 0.024108
dfm.y = 0.083522,Intensity = 0.288841, heat flux = 0.048233
dfm.y = 0.083522,Intensity = 0.233221, heat flux = 0.067712
dfm.y = 0.034596,Intensity = 0.127383, heat flux = 0.072119
dfm.y = 0.077489,Intensity = 0.152612, heat flux = 0.083945
dfm.y = 0.187075,Intensity = 0.204733, heat flux = 0.122245
dfm.y = 0.187075,Intensity = 0.164510, heat flux = 0.153021
dfm.y = 0.077490,Intensity = 0.088968, heat flux = 0.159915
dfm.y = 0.107819,Intensity = 0.132921, heat flux = 0.174246
dfm.y = 0.260298,Intensity = 0.178670, heat flux = 0.220754
dfm.y = 0.260299,Intensity = 0.143358, heat flux = 0.258069
dfm.y = 0.107820,Intensity = 0.077298, heat flux = 0.266404
dfm.y = 0.107819,Intensity = 0.132921, heat flux = 0.280735
dfm.y = 0.260299,Intensity = 0.178670, heat flux = 0.327243
dfm.y = 0.260299,Intensity = 0.143358, heat flux = 0.364558
dfm.y = 0.107820,Intensity = 0.077298, heat flux = 0.372893
dfm.y = 0.077489,Intensity = 0.152612, heat flux = 0.384718
dfm.y = 0.187076,Intensity = 0.204732, heat flux = 0.423019
dfm.y = 0.187076,Intensity = 0.164510, heat flux = 0.453795
dfm.y = 0.077490,Intensity = 0.088968, heat flux = 0.460689
dfm.y = 0.034596,Intensity = 0.216723, heat flux = 0.468187
dfm.y = 0.083523,Intensity = 0.288841, heat flux = 0.492312
dfm.y = 0.083523,Intensity = 0.233221, heat flux = 0.511791
dfm.y = 0.034596,Intensity = 0.127383, heat flux = 0.516198
dfm.y = 0.010299,Intensity = 0.569088, heat flux = 0.522059
dfm.y = 0.004266,Intensity = 0.327984, heat flux = 0.523458
dfm.y = 0.004266,Intensity = 0.533731, heat flux = 0.525735
dfm.y = 0.010299,Intensity = 0.686779, heat flux = 0.532808
0.650000	 0.093970
dfm.y = 0.004266,Intensity = 0.595374, heat flux = 0.002540
dfm.y = 0.010299,Intensity = 0.698896, heat flux = 0.009738
dfm.y = 0.010299,Intensity = 0.480269, heat flux = 0.014684
dfm.y = 0.004266,Intensity = 0.252070, heat flux = 0.015759
dfm.y = 0.034596,Intensity = 0.245242, heat flux = 0.024244
dfm.y = 0.083522,Intensity = 0.294979, heat flux = 0.048881
dfm.y = 0.083522,Intensity = 0.193637, heat flux = 0.065054
dfm.y = 0.034596,Intensity = 0.096416, heat flux = 0.068390
dfm.y = 0.077489,Intensity = 0.173156, heat flux = 0.081807
dfm.y = 0.187075,Intensity = 0.209226, heat flux = 0.120948
dfm.y = 0.187075,Intensity = 0.136180, heat flux = 0.146424
dfm.y = 0.077490,Intensity = 0.067153, heat flux = 0.151628
dfm.y = 0.107819,Intensity = 0.150936, heat flux = 0.167902
dfm.y = 0.260298,Intensity = 0.182629, heat flux = 0.215440
dfm.y = 0.260299,Intensity = 0.118563, heat flux = 0.246302
dfm.y = 0.107820,Intensity = 0.058296, heat flux = 0.252587
dfm.y = 0.107819,Intensity = 0.150936, heat flux = 0.268861
dfm.y = 0.260299,Intensity = 0.182629, heat flux = 0.316399
dfm.y = 0.260299,Intensity = 0.118563, heat flux = 0.347261
dfm.y = 0.107820,Intensity = 0.058296, heat flux = 0.353546
dfm.y = 0.077489,Intensity = 0.173156, heat flux = 0.366964
dfm.y = 0.187076,Intensity = 0.209226, heat flux = 0.406105
dfm.y = 0.187076,Intensity = 0.136180, heat flux = 0.431581
dfm.y = 0.077490,Intensity = 0.067153, heat flux = 0.436785
dfm.y = 0.034596,Intensity = 0.245241, heat flux = 0.445269
dfm.y = 0.083523,Intensity = 0.294979, heat flux = 0.469906
dfm.y = 0.083523,Intensity = 0.193637, heat flux = 0.486080
dfm.y = 0.034596,Intensity = 0.096415, heat flux = 0.489415
dfm.y = 0.010299,Intensity = 0.480266, heat flux = 0.494361
dfm.y = 0.004266,Intensity = 0.252068, heat flux = 0.495437
dfm.y = 0.004266,Intensity = 0.595370, heat flux = 0.497977
dfm.y = 0.010299,Intensity = 0.698891, heat flux = 0.505175
0.750000	 0.089096
dfm.y = 0.004266,Intensity = 0.653671, heat flux = 0.002789
dfm.y = 0.010299,Intensity = 0.705358, heat flux = 0.010053
dfm.y = 0.010299,Intensity = 0.356089, heat flux = 0.013720
dfm.y = 0.004266,Intensity = 0.172229, heat flux = 0.014455
dfm.y = 0.034596,Intensity = 0.273059, heat flux = 0.023902
dfm.y = 0.083522,Intensity = 0.298346, heat flux = 0.048820
dfm.y = 0.083522,Intensity = 0.140544, heat flux = 0.060559
dfm.y = 0.034596,Intensity = 0.064866, heat flux = 0.062803
dfm.y = 0.077489,Intensity = 0.193306, heat flux = 0.077782
dfm.y = 0.187075,Intensity = 0.211703, heat flux = 0.117386
dfm.y = 0.187075,Intensity = 0.098458, heat flux = 0.135805
dfm.y = 0.077490,Intensity = 0.045053, heat flux = 0.139296
dfm.y = 0.107819,Intensity = 0.168635, heat flux = 0.157478
dfm.y = 0.260298,Intensity = 0.184814, heat flux = 0.205585
dfm.y = 0.260299,Intensity = 0.085621, heat flux = 0.227872
dfm.y = 0.107820,Intensity = 0.039078, heat flux = 0.232086
dfm.y = 0.107819,Intensity = 0.168634, heat flux = 0.250268
dfm.y = 0.260299,Intensity = 0.184814, heat flux = 0.298374
dfm.y = 0.260299,Intensity = 0.085621, heat flux = 0.320661
dfm.y = 0.107820,Intensity = 0.039078, heat flux = 0.324875
dfm.y = 0.077489,Intensity = 0.193306, heat flux = 0.339854
dfm.y = 0.187076,Intensity = 0.211702, heat flux = 0.379458
dfm.y = 0.187076,Intensity = 0.098458, heat flux = 0.397877
dfm.y = 0.077490,Intensity = 0.045053, heat flux = 0.401368
dfm.y = 0.034596,Intensity = 0.273059, heat flux = 0.410815
dfm.y = 0.083523,Intensity = 0.298346, heat flux = 0.435734
dfm.y = 0.083523,Intensity = 0.140544, heat flux = 0.447472
dfm.y = 0.034596,Intensity = 0.064866, heat flux = 0.449717
dfm.y = 0.010299,Intensity = 0.356086, heat flux = 0.453384
dfm.y = 0.004266,Intensity = 0.172228, heat flux = 0.454119
dfm.y = 0.004266,Intensity = 0.653667, heat flux = 0.456907
dfm.y = 0.010299,Intensity = 0.705354, heat flux = 0.464172
0.850000	 0.081864
dfm.y = 0.004266,Intensity = 0.708669, heat flux = 0.003023
dfm.y = 0.010299,Intensity = 0.708670, heat flux = 0.010322
dfm.y = 0.010299,Intensity = 0.194970, heat flux = 0.012330
dfm.y = 0.004266,Intensity = 0.088274, heat flux = 0.012706
dfm.y = 0.034596,Intensity = 0.300117, heat flux = 0.023089
dfm.y = 0.083522,Intensity = 0.300118, heat flux = 0.048156
dfm.y = 0.083522,Intensity = 0.074928, heat flux = 0.054414
dfm.y = 0.034596,Intensity = 0.032730, heat flux = 0.055546
dfm.y = 0.077489,Intensity = 0.213012, heat flux = 0.072052
dfm.y = 0.187075,Intensity = 0.213012, heat flux = 0.111901
dfm.y = 0.187075,Intensity = 0.052237, heat flux = 0.121674
dfm.y = 0.077490,Intensity = 0.022669, heat flux = 0.123430
dfm.y = 0.107819,Intensity = 0.185971, heat flux = 0.143481
dfm.y = 0.260298,Intensity = 0.185971, heat flux = 0.191889
dfm.y = 0.260299,Intensity = 0.045360, heat flux = 0.203697
dfm.y = 0.107820,Intensity = 0.019646, heat flux = 0.205815
dfm.y = 0.107819,Intensity = 0.185971, heat flux = 0.225866
dfm.y = 0.260299,Intensity = 0.185971, heat flux = 0.274274
dfm.y = 0.260299,Intensity = 0.045360, heat flux = 0.286081
dfm.y = 0.107820,Intensity = 0.019646, heat flux = 0.288200
dfm.y = 0.077489,Intensity = 0.213011, heat flux = 0.304706
dfm.y = 0.187076,Intensity = 0.213012, heat flux = 0.344555
dfm.y = 0.187076,Intensity = 0.052237, heat flux = 0.354327
dfm.y = 0.077490,Intensity = 0.022669, heat flux = 0.356084
dfm.y = 0.034596,Intensity = 0.300117, heat flux = 0.366467
dfm.y = 0.083523,Intensity = 0.300117, heat flux = 0.391533
dfm.y = 0.083523,Intensity = 0.074928, heat flux = 0.397792
dfm.y = 0.034596,Intensity = 0.032730, heat flux = 0.398924
dfm.y = 0.010299,Intensity = 0.194968, heat flux = 0.400932
dfm.y = 0.004266,Intensity = 0.088274, heat flux = 0.401308
dfm.y = 0.004266,Intensity = 0.708665, heat flux = 0.404332
dfm.y = 0.010299,Intensity = 0.708666, heat flux = 0.411630
0.950000	 0.072598
