dfm.y = 0.097426,Intensity = 1.794813, heat flux = 3.638983
dfm.y = 0.068610,Intensity = 1.737087, heat flux = 3.758165
dfm.y = 0.165639,Intensity = 1.797845, heat flux = 4.055958
dfm.y = 0.165640,Intensity = 1.804235, heat flux = 4.354811
dfm.y = 0.068611,Intensity = 1.799043, heat flux = 4.478244
dfm.y = 0.029719,Intensity = 1.777347, heat flux = 4.531065
dfm.y = 0.071749,Intensity = 1.802740, heat flux = 4.660410
dfm.y = 0.071749,Intensity = 1.804755, heat flux = 4.789899
dfm.y = 0.029719,Intensity = 1.803628, heat flux = 4.843502
dfm.y = 0.011533,Intensity = 1.804819, heat flux = 4.864317
dfm.y = 0.004777,Intensity = 1.804813, heat flux = 4.872940
dfm.y = 0.004777,Intensity = 1.803551, heat flux = 4.881556
dfm.y = 0.011533,Intensity = 1.804763, heat flux = 4.902370
0.350000	 0.864616
dfm.y = 0.004777,Intensity = 1.804612, heat flux = 0.008621
dfm.y = 0.011533,Intensity = 1.804814, heat flux = 0.029436
dfm.y = 0.011533,Intensity = 1.804818, heat flux = 0.050252
dfm.y = 0.004777,Intensity = 1.804785, heat flux = 0.058874
dfm.y = 0.029719,Intensity = 1.795169, heat flux = 0.112224
dfm.y = 0.071748,Intensity = 1.804397, heat flux = 0.241687
dfm.y = 0.071748,Intensity = 1.804699, heat flux = 0.371171
dfm.y = 0.029719,Intensity = 1.801429, heat flux = 0.424708
dfm.y = 0.068609,Intensity = 1.775007, heat flux = 0.546490
dfm.y = 0.165638,Intensity = 1.802753, heat flux = 0.845096
dfm.y = 0.165639,Intensity = 1.803947, heat flux = 1.143899
dfm.y = 0.068610,Intensity = 1.791697, heat flux = 1.266828
dfm.y = 0.097425,Intensity = 1.760681, heat flux = 1.438362
dfm.y = 0.235205,Intensity = 1.801097, heat flux = 1.861989
dfm.y = 0.235206,Intensity = 1.803037, heat flux = 2.286073
dfm.y = 0.097426,Intensity = 1.783805, heat flux = 2.459862
dfm.y = 0.097425,Intensity = 1.760681, heat flux = 2.631397
dfm.y = 0.235205,Intensity = 1.801097, heat flux = 3.055025
dfm.y = 0.235206,Intensity = 1.803037, heat flux = 3.479110
dfm.y = 0.097426,Intensity = 1.783805, heat flux = 3.652899
dfm.y = 0.068610,Intensity = 1.775007, heat flux = 3.774682
dfm.y = 0.165639,Intensity = 1.802753, heat flux = 4.073289
dfm.y = 0.165640,Intensity = 1.803947, heat flux = 4.372094
dfm.y = 0.068611,Intensity = 1.791697, heat flux = 4.495023
dfm.y = 0.029719,Intensity = 1.795169, heat flux = 4.548374
dfm.y = 0.071749,Intensity = 1.804397, heat flux = 4.677837
dfm.y = 0.071749,Intensity = 1.804699, heat flux = 4.807323
dfm.y = 0.029719,Intensity = 1.801429, heat flux = 4.860860
dfm.y = 0.011533,Intensity = 1.804818, heat flux = 4.881676
dfm.y = 0.004777,Intensity = 1.804785, heat flux = 4.890298
dfm.y = 0.004777,Intensity = 1.804612, heat flux = 4.898919
dfm.y = 0.011533,Intensity = 1.804814, heat flux = 4.919735
0.450000	 0.867678
dfm.y = 0.004777,Intensity = 1.804785, heat flux = 0.008622
dfm.y = 0.011533,Intensity = 1.804818, heat flux = 0.029437
dfm.y = 0.011533,Intensity = 1.804815, heat flux = 0.050253
dfm.y = 0.004777,Intensity = 1.804612, heat flux = 0.058874
dfm.y = 0.029719,Intensity = 1.801429, heat flux = 0.112410
